seed,split,uid
13,test,tok_02294
13,test,tok_02302
13,test,tok_02313
13,test,tok_02317
13,test,tok_02319
13,test,tok_02322
13,test,tok_02324
13,test,tok_02327
13,test,tok_02337
13,test,tok_02348
13,test,tok_02350
13,test,tok_02353
13,test,tok_02356
13,test,tok_02363
13,test,tok_02364
13,test,tok_02367
13,test,tok_02372
13,test,tok_02375
13,test,tok_02376
13,test,tok_02389
13,test,tok_02393
13,test,tok_02396
13,test,tok_02399
13,test,tok_02415
13,test,tok_02426
13,test,tok_02430
13,test,tok_02432
13,test,tok_02440
13,test,tok_02445
13,test,tok_02447
13,test,tok_02449
13,test,tok_02451
13,test,tok_02456
13,test,tok_02461
13,test,tok_02462
13,test,tok_02463
13,test,tok_02470
13,test,tok_02473
13,test,tok_02480
13,test,tok_02486
13,test,tok_02493
13,test,tok_02494
13,test,tok_02495
13,test,tok_02498
13,test,tok_02500
13,test,tok_02502
13,test,tok_02506
13,test,tok_02510
13,test,tok_02511
13,test,tok_02513
13,test,tok_02521
13,test,tok_02533
13,test,tok_02551
13,test,tok_02554
13,test,tok_02577
13,test,tok_02578
13,test,tok_02579
13,test,tok_02604
13,test,tok_02610
13,test,tok_02612
13,test,tok_02620
13,test,tok_02624
13,test,tok_02627
13,test,tok_02632
13,test,tok_02633
13,test,tok_02634
13,test,tok_02637
13,test,tok_02639
13,test,tok_02647
13,test,tok_02654
13,test,tok_02661
13,test,tok_02666
13,test,tok_02681
13,test,tok_02685
13,test,tok_02689
13,test,tok_02693
13,test,tok_02695
13,test,tok_02700
13,test,tok_02706
13,test,tok_02709
13,test,tok_02711
13,test,tok_02717
13,test,tok_02718
13,test,tok_02719
13,test,tok_02721
13,test,tok_02723
13,test,tok_02727
13,test,tok_02730
13,test,tok_02732
13,test,tok_02744
13,test,tok_02754
13,test,tok_02759
13,test,tok_02761
13,test,tok_02762
13,test,tok_02768
13,test,tok_02775
13,test,tok_02776
13,test,tok_02781
13,test,tok_02782
13,test,tok_02789
13,test,tok_02791
13,test,tok_02792
13,test,tok_02802
13,test,tok_02805
13,test,tok_02808
13,test,tok_02811
13,test,tok_02813
13,test,tok_02817
13,test,tok_02819
13,test,tok_02820
13,test,tok_02826
13,test,tok_02833
13,test,tok_02834
13,test,tok_02851
13,test,tok_02858
13,test,tok_02863
13,test,tok_02864
13,test,tok_02867
13,test,tok_02876
13,test,tok_02879
13,test,tok_02886
13,test,tok_02887
13,test,tok_02889
13,test,tok_02890
13,test,tok_02896
13,test,tok_02897
13,test,tok_02905
13,test,tok_02911
13,test,tok_02913
13,test,tok_02914
13,test,tok_02915
13,test,tok_02916
13,test,tok_02919
13,test,tok_02925
13,test,tok_02933
13,test,tok_02934
13,test,tok_02935
13,test,tok_02943
13,test,tok_02964
13,test,tok_02966
13,test,tok_02976
13,test,tok_02980
13,test,tok_02985
13,test,tok_02990
13,test,tok_02996
13,test,tok_03012
13,test,tok_03015
13,test,tok_03019
13,test,tok_03021
13,test,tok_03023
13,test,tok_03026
13,test,tok_03035
13,test,tok_03036
13,test,tok_03038
13,test,tok_03041
13,test,tok_03044
13,test,tok_03048
13,test,tok_03051
13,test,tok_03053
13,test,tok_03054
13,test,tok_03057
13,test,tok_03059
13,test,tok_03064
13,test,tok_03067
13,test,tok_03069
13,test,tok_03072
13,test,tok_03074
13,test,tok_03076
13,test,tok_03079
13,test,tok_03084
13,test,tok_03086
13,test,tok_03087
13,test,tok_03089
13,test,tok_03090
13,test,tok_03100
13,test,tok_03101
13,test,tok_03107
13,test,tok_03119
13,test,tok_03125
13,test,tok_03127
13,test,tok_03129
13,test,tok_03136
13,test,tok_03137
13,test,tok_03144
13,test,tok_03148
13,test,tok_03149
13,test,tok_03150
13,test,tok_03153
13,test,tok_03160
13,test,tok_03166
13,test,tok_03184
13,test,tok_03185
13,test,tok_03192
13,test,tok_03203
13,test,tok_03215
13,test,tok_03224
13,test,tok_03229
13,test,tok_03236
13,test,tok_03243
13,test,tok_03246
13,test,tok_03248
13,test,tok_03256
13,test,tok_03259
13,test,tok_03263
13,test,tok_03274
13,test,tok_03276
13,test,tok_03281
13,test,tok_03283
13,test,tok_03293
13,test,tok_03297
13,test,tok_03299
13,test,tok_03308
13,test,tok_03309
13,test,tok_03317
13,test,tok_03329
13,test,tok_03331
13,test,tok_03336
13,test,tok_03340
13,test,tok_03348
13,test,tok_03354
13,test,tok_03355
13,test,tok_03369
13,test,tok_03370
13,test,tok_03386
13,test,tok_03393
13,test,tok_03394
13,test,tok_03397
13,test,tok_03404
13,test,tok_03405
13,test,tok_03410
13,test,tok_03411
13,test,tok_03419
13,test,tok_03425
13,test,tok_03426
13,test,tok_03435
13,test,tok_03441
13,test,tok_03443
13,test,tok_03445
13,test,tok_03461
13,test,tok_03463
13,test,tok_03467
13,test,tok_03476
13,test,tok_03482
13,test,tok_03485
13,test,tok_03487
13,test,tok_03489
13,test,tok_03495
13,test,tok_03519
13,test,tok_03526
13,test,tok_03536
13,test,tok_03537
13,test,tok_03543
13,test,tok_03565
13,test,tok_03571
13,test,tok_03572
13,test,tok_03573
13,test,tok_03574
13,test,tok_03582
13,test,tok_03584
13,test,tok_03585
13,test,tok_03595
13,test,tok_03598
13,test,tok_03600
13,test,tok_03606
13,test,tok_03618
13,test,tok_03629
13,test,tok_03631
13,test,tok_03639
13,test,tok_03642
13,test,tok_03643
13,test,tok_03646
13,test,tok_03647
13,test,tok_03652
13,test,tok_03653
13,test,tok_03655
13,test,tok_03668
13,test,tok_03672
13,test,tok_03675
13,test,tok_03678
13,test,tok_03690
13,test,tok_03691
13,test,tok_03697
13,test,tok_03702
13,test,tok_03706
13,test,tok_03712
13,test,tok_03718
13,test,tok_03731
13,test,tok_03737
13,test,tok_03742
13,test,tok_03745
13,test,tok_03749
13,test,tok_03762
13,test,tok_03769
13,test,tok_03776
13,test,tok_03789
13,test,tok_03792
13,test,tok_03793
13,test,tok_03796
13,test,tok_03797
13,test,tok_03800
13,test,tok_03802
13,test,tok_03808
13,test,tok_03809
13,test,tok_03824
13,test,tok_03826
13,test,tok_03829
13,test,tok_03831
13,test,tok_03837
13,test,tok_03844
13,test,tok_03846
13,test,tok_03855
13,test,tok_03856
13,test,tok_03861
13,test,tok_03864
13,test,tok_03865
13,test,tok_03873
13,test,tok_03874
13,test,tok_03876
13,test,tok_03885
13,test,tok_03889
13,test,tok_03907
13,test,tok_03910
13,test,tok_03914
13,test,tok_03923
13,test,tok_03944
13,test,tok_03948
13,test,tok_03949
13,test,tok_03959
13,test,tok_03961
13,test,tok_03964
13,test,tok_03979
13,test,tok_03980
13,test,tok_03981
13,test,tok_03985
13,test,tok_03986
13,test,tok_03993
13,test,tok_03998
13,test,tok_04009
13,test,tok_04019
13,test,tok_04020
13,test,tok_04023
13,test,tok_04028
13,test,tok_04038
13,test,tok_04040
13,test,tok_04050
13,test,tok_04052
13,test,tok_04060
13,test,tok_04073
13,test,tok_04075
13,test,tok_04085
13,test,tok_04089
13,test,tok_04092
13,test,tok_04099
13,test,tok_04102
13,test,tok_04125
13,test,tok_04126
13,test,tok_04128
13,test,tok_04138
13,test,tok_04146
13,test,tok_04148
13,test,tok_04151
13,test,tok_04155
13,test,tok_04160
13,test,tok_04162
13,test,tok_04165
13,test,tok_04166
13,test,tok_04168
13,test,tok_04180
13,test,tok_04181
13,test,tok_04184
13,test,tok_04197
13,test,tok_04207
13,test,tok_04208
13,test,tok_04211
13,test,tok_04212
13,test,tok_04222
13,test,tok_04226
13,test,tok_04227
13,test,tok_04246
13,test,tok_04247
13,test,tok_04248
13,test,tok_04252
13,test,tok_04257
13,test,tok_04258
13,test,tok_04260
13,test,tok_04265
13,test,tok_04275
13,test,tok_04277
13,test,tok_04285
13,test,tok_04287
13,test,tok_04293
13,test,tok_04298
13,test,tok_04301
13,test,tok_04305
13,test,tok_04317
13,test,tok_04321
13,test,tok_04322
13,test,tok_04329
13,test,tok_04338
13,test,tok_04339
13,test,tok_04340
13,test,tok_04342
13,test,tok_04359
13,test,tok_04363
13,test,tok_04364
13,test,tok_04373
13,test,tok_04381
13,test,tok_04384
13,test,tok_04385
13,test,tok_04402
13,test,tok_04405
13,test,tok_04413
13,test,tok_04418
13,test,tok_04419
13,test,tok_04423
13,test,tok_04426
13,test,tok_04430
13,test,tok_04432
13,test,tok_04439
13,test,tok_04441
13,test,tok_04447
13,test,tok_04451
13,test,tok_04453
13,test,tok_04454
13,test,tok_04455
13,test,tok_04465
13,test,tok_04469
13,test,tok_04474
13,test,tok_04475
13,test,tok_04476
13,test,tok_04480
13,test,tok_04486
13,test,tok_04492
13,test,tok_04496
13,test,tok_04513
13,test,tok_04521
13,test,tok_04522
13,test,tok_04523
13,test,tok_04536
13,test,tok_04537
13,test,tok_04541
13,test,tok_04545
13,test,tok_04550
13,test,tok_04556
13,test,tok_04557
13,test,tok_04559
13,test,tok_04561
13,test,tok_04564
13,test,tok_04573
13,test,tok_04574
13,test,tok_04577
13,test,tok_04580
13,test,tok_04590
13,test,tok_04591
13,test,tok_04594
13,test,tok_04610
13,test,tok_04613
13,test,tok_04622
13,test,tok_04625
13,test,tok_04626
13,test,tok_04633
13,test,tok_04635
13,test,tok_04638
13,test,tok_04641
13,test,tok_04648
13,test,tok_04649
13,test,tok_04659
13,test,tok_04663
13,test,tok_04665
13,test,tok_04671
13,test,tok_04679
13,test,tok_04685
13,test,tok_04695
13,test,tok_04704
13,test,tok_04710
13,test,tok_04715
13,test,tok_04716
13,test,tok_04717
13,test,tok_04718
13,test,tok_04735
13,test,tok_04741
13,test,tok_04744
13,test,tok_04759
13,test,tok_04760
13,test,tok_04761
13,test,tok_04764
13,test,tok_04775
13,test,tok_04777
13,test,tok_04779
13,test,tok_04790
13,test,tok_04800
13,test,tok_04801
13,test,tok_04803
13,test,tok_04805
13,test,tok_04806
13,test,tok_04808
13,test,tok_04822
13,test,tok_04823
13,test,tok_04828
13,test,tok_04832
13,test,tok_04836
13,test,tok_04848
13,test,tok_04850
13,test,tok_04851
13,test,tok_04853
13,test,tok_04859
13,test,tok_04864
13,test,tok_04866
13,test,tok_04871
13,test,tok_04872
13,test,tok_04874
13,test,tok_04879
13,test,tok_04889
13,test,tok_04890
13,test,tok_04891
13,test,tok_04895
13,test,tok_04903
13,test,tok_04912
13,test,tok_04918
13,test,tok_04919
13,test,tok_04920
13,test,tok_04922
13,test,tok_04928
13,test,tok_04933
13,test,tok_04942
13,test,tok_04943
13,test,tok_04949
13,test,tok_04959
13,test,tok_04965
13,test,tok_04966
13,test,tok_04976
13,test,tok_04977
13,test,tok_04979
13,test,tok_04988
13,test,tok_04992
13,test,tok_05002
13,test,tok_05005
13,test,tok_05008
13,test,tok_05010
13,test,tok_05016
13,test,tok_05023
13,test,tok_05028
13,test,tok_05030
13,test,tok_05032
13,test,tok_05042
13,test,tok_05046
13,test,tok_05050
13,test,tok_05064
13,test,tok_05065
13,test,tok_05066
13,test,tok_05069
13,test,tok_05074
13,test,tok_05077
13,test,tok_05078
13,test,tok_05086
13,test,tok_05091
13,test,tok_05093
13,test,tok_05095
13,test,tok_05101
13,test,tok_05103
13,test,tok_05106
13,test,tok_05110
13,test,tok_05115
13,test,tok_05116
13,test,tok_05121
13,test,tok_05126
13,test,tok_05127
13,test,tok_05139
13,test,tok_05152
13,test,tok_05158
13,test,tok_05159
13,test,tok_05160
13,test,tok_05161
13,test,tok_05162
13,test,tok_05169
13,test,tok_05170
13,test,tok_05173
13,test,tok_05180
13,test,tok_05181
13,test,tok_05185
13,test,tok_05190
13,test,tok_05192
13,test,tok_05193
13,test,tok_05198
13,test,tok_05202
13,test,tok_05203
13,test,tok_05212
13,test,tok_05213
13,test,tok_05214
13,test,tok_05216
13,test,tok_05225
13,test,tok_05235
13,test,tok_05255
13,test,tok_05256
13,test,tok_05271
13,test,tok_05272
13,test,tok_05273
13,test,tok_05277
13,test,tok_05278
13,test,tok_05290
13,test,tok_05292
13,test,tok_05293
13,test,tok_05294
13,test,tok_05308
13,test,tok_05312
13,test,tok_05338
13,test,tok_05347
13,test,tok_05365
13,test,tok_05369
13,test,tok_05371
13,test,tok_05376
13,test,tok_05383
13,test,tok_05386
13,test,tok_05388
13,test,tok_05390
77,train,tok_00000
77,train,tok_00003
77,train,tok_00006
77,train,tok_00007
77,train,tok_00008
77,train,tok_00010
77,train,tok_00011
77,train,tok_00016
77,train,tok_00017
77,train,tok_00018
77,train,tok_00019
77,train,tok_00020
77,train,tok_00023
77,train,tok_00024
77,train,tok_00025
77,train,tok_00026
77,train,tok_00028
77,train,tok_00029
77,train,tok_00031
77,train,tok_00032
77,train,tok_00033
77,train,tok_00034
77,train,tok_00036
77,train,tok_00038
77,train,tok_00039
77,train,tok_00041
77,train,tok_00042
77,train,tok_00043
77,train,tok_00045
77,train,tok_00047
77,train,tok_00049
77,train,tok_00050
77,train,tok_00056
77,train,tok_00057
77,train,tok_00058
77,train,tok_00059
77,train,tok_00060
77,train,tok_00062
77,train,tok_00063
77,train,tok_00065
77,train,tok_00066
77,train,tok_00067
77,train,tok_00068
77,train,tok_00070
77,train,tok_00071
77,train,tok_00072
77,train,tok_00074
77,train,tok_00077
77,train,tok_00078
77,train,tok_00080
77,train,tok_00082
77,train,tok_00084
77,train,tok_00085
77,train,tok_00086
77,train,tok_00087
77,train,tok_00088
77,train,tok_00089
77,train,tok_00092
77,train,tok_00093
77,train,tok_00094
77,train,tok_00095
77,train,tok_00096
77,train,tok_00097
77,train,tok_00098
77,train,tok_00099
77,train,tok_00100
77,train,tok_00101
77,train,tok_00106
77,train,tok_00107
77,train,tok_00111
77,train,tok_00112
77,train,tok_00113
77,train,tok_00114
77,train,tok_00115
77,train,tok_00116
77,train,tok_00117
77,train,tok_00118
77,train,tok_00121
77,train,tok_00123
77,train,tok_00125
77,train,tok_00127
77,train,tok_00130
77,train,tok_00131
77,train,tok_00133
77,train,tok_00134
77,train,tok_00135
77,train,tok_00137
77,train,tok_00139
77,train,tok_00141
77,train,tok_00142
77,train,tok_00143
77,train,tok_00144
77,train,tok_00145
77,train,tok_00146
77,train,tok_00147
77,train,tok_00148
77,train,tok_00149
77,train,tok_00151
77,train,tok_00152
77,train,tok_00153
77,train,tok_00155
77,train,tok_00156
77,train,tok_00157
77,train,tok_00158
77,train,tok_00159
77,train,tok_00160
77,train,tok_00161
77,train,tok_00162
77,train,tok_00164
77,train,tok_00166
77,train,tok_00167
77,train,tok_00168
77,train,tok_00169
77,train,tok_00172
77,train,tok_00173
77,train,tok_00176
77,train,tok_00177
77,train,tok_00179
77,train,tok_00182
77,train,tok_00183
77,train,tok_00184
77,train,tok_00185
77,train,tok_00186
77,train,tok_00187
77,train,tok_00188
77,train,tok_00190
77,train,tok_00191
77,train,tok_00192
77,train,tok_00193
77,train,tok_00194
77,train,tok_00195
77,train,tok_00196
77,train,tok_00197
77,train,tok_00198
77,train,tok_00199
77,train,tok_00200
77,train,tok_00202
77,train,tok_00203
77,train,tok_00204
77,train,tok_00205
77,train,tok_00207
77,train,tok_00208
77,train,tok_00209
77,train,tok_00211
77,train,tok_00212
77,train,tok_00213
77,train,tok_00217
77,train,tok_00218
77,train,tok_00219
77,train,tok_00220
77,train,tok_00223
77,train,tok_00224
77,train,tok_00228
77,train,tok_00229
77,train,tok_00230
77,train,tok_00231
77,train,tok_00233
77,train,tok_00235
77,train,tok_00237
77,train,tok_00238
77,train,tok_00239
77,train,tok_00240
77,train,tok_00241
77,train,tok_00242
77,train,tok_00243
77,train,tok_00244
77,train,tok_00245
77,train,tok_00246
77,train,tok_00248
77,train,tok_00249
77,train,tok_00250
77,train,tok_00251
77,train,tok_00252
77,train,tok_00253
77,train,tok_00256
77,train,tok_00260
77,train,tok_00261
77,train,tok_00262
77,train,tok_00263
77,train,tok_00265
77,train,tok_00267
77,train,tok_00269
77,train,tok_00270
77,train,tok_00272
77,train,tok_00274
77,train,tok_00275
77,train,tok_00276
77,train,tok_00279
77,train,tok_00281
77,train,tok_00283
77,train,tok_00285
77,train,tok_00286
77,train,tok_00290
77,train,tok_00291
77,train,tok_00292
77,train,tok_00293
77,train,tok_00294
77,train,tok_00297
77,train,tok_00298
77,train,tok_00299
77,train,tok_00300
77,train,tok_00301
77,train,tok_00303
77,train,tok_00304
77,train,tok_00305
77,train,tok_00306
77,train,tok_00307
77,train,tok_00308
77,train,tok_00309
77,train,tok_00312
77,train,tok_00313
77,train,tok_00315
77,train,tok_00316
77,train,tok_00317
77,train,tok_00322
77,train,tok_00324
77,train,tok_00325
77,train,tok_00326
77,train,tok_00329
77,train,tok_00333
77,train,tok_00336
77,train,tok_00337
77,train,tok_00338
77,train,tok_00340
77,train,tok_00341
77,train,tok_00342
77,train,tok_00343
77,train,tok_00344
77,train,tok_00345
77,train,tok_00346
77,train,tok_00348
77,train,tok_00351
77,train,tok_00352
77,train,tok_00354
77,train,tok_00355
77,train,tok_00359
77,train,tok_00360
77,train,tok_00361
77,train,tok_00364
77,train,tok_00365
77,train,tok_00366
77,train,tok_00368
77,train,tok_00369
77,train,tok_00371
77,train,tok_00374
77,train,tok_00375
77,train,tok_00376
77,train,tok_00377
77,train,tok_00378
77,train,tok_00379
77,train,tok_00381
77,train,tok_00382
77,train,tok_00383
77,train,tok_00384
77,train,tok_00386
77,train,tok_00387
77,train,tok_00390
77,train,tok_00391
77,train,tok_00394
77,train,tok_00398
77,train,tok_00399
77,train,tok_00400
77,train,tok_00401
77,train,tok_00403
77,train,tok_00404
77,train,tok_00406
77,train,tok_00407
77,train,tok_00408
77,train,tok_00409
77,train,tok_00410
77,train,tok_00411
77,train,tok_00415
77,train,tok_00416
77,train,tok_00418
77,train,tok_00420
77,train,tok_00421
77,train,tok_00422
77,train,tok_00423
77,train,tok_00424
77,train,tok_00427
77,train,tok_00428
77,train,tok_00429
77,train,tok_00432
77,train,tok_00433
77,train,tok_00436
77,train,tok_00437
77,train,tok_00438
77,train,tok_00440
77,train,tok_00442
77,train,tok_00443
77,train,tok_00444
77,train,tok_00445
77,train,tok_00447
77,train,tok_00448
77,train,tok_00449
77,train,tok_00451
77,train,tok_00452
77,train,tok_00453
77,train,tok_00454
77,train,tok_00457
77,train,tok_00459
77,train,tok_00460
77,train,tok_00462
77,train,tok_00463
77,train,tok_00464
77,train,tok_00465
77,train,tok_00467
77,train,tok_00470
77,train,tok_00471
77,train,tok_00472
77,train,tok_00473
77,train,tok_00474
77,train,tok_00475
77,train,tok_00476
77,train,tok_00478
77,train,tok_00479
77,train,tok_00480
77,train,tok_00483
77,train,tok_00484
77,train,tok_00485
77,train,tok_00486
77,train,tok_00487
77,train,tok_00488
77,train,tok_00489
77,train,tok_00490
77,train,tok_00492
77,train,tok_00493
77,train,tok_00494
77,train,tok_00495
77,train,tok_00496
77,train,tok_00497
77,train,tok_00500
77,train,tok_00501
77,train,tok_00502
77,train,tok_00503
77,train,tok_00504
77,train,tok_00506
77,train,tok_00508
77,train,tok_00510
77,train,tok_00511
77,train,tok_00512
77,train,tok_00518
77,train,tok_00519
77,train,tok_00520
77,train,tok_00522
77,train,tok_00523
77,train,tok_00524
77,train,tok_00525
77,train,tok_00527
77,train,tok_00528
77,train,tok_00529
77,train,tok_00531
77,train,tok_00532
77,train,tok_00534
77,train,tok_00535
77,train,tok_00537
77,train,tok_00538
77,train,tok_00540
77,train,tok_00541
77,train,tok_00542
77,train,tok_00543
77,train,tok_00544
77,train,tok_00547
77,train,tok_00549
77,train,tok_00550
77,train,tok_00551
77,train,tok_00552
77,train,tok_00553
77,train,tok_00554
77,train,tok_00556
77,train,tok_00557
77,train,tok_00558
77,train,tok_00559
77,train,tok_00560
77,train,tok_00562
77,train,tok_00564
77,train,tok_00565
77,train,tok_00567
77,train,tok_00568
77,train,tok_00569
77,train,tok_00570
77,train,tok_00571
77,train,tok_00572
77,train,tok_00573
77,train,tok_00575
77,train,tok_00576
77,train,tok_00577
77,train,tok_00578
77,train,tok_00579
77,train,tok_00580
77,train,tok_00581
77,train,tok_00582
77,train,tok_00583
77,train,tok_00584
77,train,tok_00585
77,train,tok_00586
77,train,tok_00588
77,train,tok_00589
77,train,tok_00590
77,train,tok_00591
77,train,tok_00592
77,train,tok_00593
77,train,tok_00595
77,train,tok_00597
77,train,tok_00600
77,train,tok_00601
77,train,tok_00603
77,train,tok_00604
77,train,tok_00605
77,train,tok_00606
77,train,tok_00607
77,train,tok_00608
77,train,tok_00610
77,train,tok_00611
77,train,tok_00612
77,train,tok_00613
77,train,tok_00614
77,train,tok_00615
77,train,tok_00617
77,train,tok_00618
77,train,tok_00619
77,train,tok_00622
77,train,tok_00623
77,train,tok_00624
77,train,tok_00628
77,train,tok_00629
77,train,tok_00631
77,train,tok_00633
77,train,tok_00635
77,train,tok_00636
77,train,tok_00637
77,train,tok_00639
77,train,tok_00640
77,train,tok_00646
77,train,tok_00650
77,train,tok_00651
77,train,tok_00652
77,train,tok_00653
77,train,tok_00654
77,train,tok_00655
77,train,tok_00658
77,train,tok_00659
77,train,tok_00660
77,train,tok_00662
77,train,tok_00664
77,train,tok_00665
77,train,tok_00666
77,train,tok_00667
77,train,tok_00668
77,train,tok_00669
77,train,tok_00670
77,train,tok_00671
77,train,tok_00673
77,train,tok_00674
77,train,tok_00675
77,train,tok_00677
77,train,tok_00680
77,train,tok_00682
77,train,tok_00683
77,train,tok_00685
77,train,tok_00687
77,train,tok_00690
77,train,tok_00691
77,train,tok_00693
77,train,tok_00694
77,train,tok_00695
77,train,tok_00696
77,train,tok_00697
77,train,tok_00698
77,train,tok_00699
77,train,tok_00700
77,train,tok_00701
77,train,tok_00702
77,train,tok_00703
77,train,tok_00704
77,train,tok_00705
77,train,tok_00708
77,train,tok_00709
77,train,tok_00711
77,train,tok_00713
77,train,tok_00714
77,train,tok_00715
77,train,tok_00716
77,train,tok_00717
77,train,tok_00718
77,train,tok_00719
77,train,tok_00721
77,train,tok_00724
77,train,tok_00728
77,train,tok_00729
77,train,tok_00730
77,train,tok_00731
77,train,tok_00736
77,train,tok_00738
77,train,tok_00739
77,train,tok_00741
77,train,tok_00744
